ott_id,Group,Family,unique_name
202581,Gymnosperms,ZAMIACEAE,Ceratozamia matudae
771684,Gymnosperms,PINACEAE,Picea omorika
519240,Gymnosperms,CYCADACEAE,Cycas siamensis
4001670,Gymnosperms,CYCADACEAE,Cycas desolata
820316,Gymnosperms,PODOCARPACEAE,Afrocarpus mannii
7580170,Gymnosperms,GNETACEAE,Gnetum interruptum
424683,Gymnosperms,CUPRESSACEAE,Juniperus deltoides
763297,Gymnosperms,PINACEAE,Picea brachytyla
194195,Gymnosperms,CUPRESSACEAE,Cupressus duclouxiana
659210,Gymnosperms,ZAMIACEAE,Encephalartos umbeluziensis
6011303,Gymnosperms,ZAMIACEAE,Zamia pyrophylla
6011293,Gymnosperms,ZAMIACEAE,Zamia meermanii
6011313,Gymnosperms,ZAMIACEAE,Zamia stricta
4001664,Gymnosperms,CYCADACEAE,Cycas conferta
245544,Gymnosperms,CYCADACEAE,Cycas sphaerica
813329,Gymnosperms,CYCADACEAE,Cycas dolichophylla
616001,Gymnosperms,PODOCARPACEAE,Podocarpus rumphii
461867,Gymnosperms,PODOCARPACEAE,Podocarpus fasciculus
4001568,Gymnosperms,GNETACEAE,Gnetum loerzingii
834466,Gymnosperms,STANGERIACEAE,Bowenia spectabilis
461856,Gymnosperms,PODOCARPACEAE,Podocarpus gnidioides
958471,Gymnosperms,ZAMIACEAE,Dioon merolae
820320,Gymnosperms,PODOCARPACEAE,Dacrydium lycopodioides
6011298,Gymnosperms,ZAMIACEAE,Zamia oreillyi
6011128,Gymnosperms,CYCADACEAE,Cycas aenigma
4001693,Gymnosperms,ZAMIACEAE,Zamia oligodonta
744794,Gymnosperms,CUPRESSACEAE,Calocedrus rupestris
802432,Gymnosperms,PODOCARPACEAE,Podocarpus pilgeri
200109,Gymnosperms,PINACEAE,Abies beshanzuensis var. ziyuanensis
4001576,Gymnosperms,GNETACEAE,Gnetum giganteum
684229,Gymnosperms,TAXACEAE,Amentotaxus argotaenia
3866705,Gymnosperms,CUPRESSACEAE,Callitris monticola
1097289,Gymnosperms,CUPRESSACEAE,Thuja koraiensis
725939,Gymnosperms,STANGERIACEAE,Bowenia serrulata
194188,Gymnosperms,CUPRESSACEAE,Hesperocyparis goveniana
212453,Gymnosperms,PINACEAE,Pinus gerardiana
7045746,Gymnosperms,CYCADACEAE,Cycas glauca
1095217,Gymnosperms,PINACEAE,Tsuga heterophylla
254307,Gymnosperms,CUPRESSACEAE,Cupressus tonkinensis
237,Gymnosperms,PODOCARPACEAE,Podocarpus annamiensis
636228,Gymnosperms,ZAMIACEAE,Zamia chigua
6011287,Gymnosperms,ZAMIACEAE,Zamia hamannii
828730,Gymnosperms,CUPRESSACEAE,Hesperocyparis guadalupensis
834480,Gymnosperms,ZAMIACEAE,Dioon purpusii
7045773,Gymnosperms,ZAMIACEAE,Zamia lindenii
541655,Gymnosperms,CYCADACEAE,Cycas tanqingii
635132,Gymnosperms,PINACEAE,Pinus torreyana
791267,Gymnosperms,CUPRESSACEAE,Libocedrus yateensis
179197,Gymnosperms,ZAMIACEAE,Ceratozamia microstrobila
388645,Gymnosperms,CYCADACEAE,Cycas balansae
519238,Gymnosperms,ZAMIACEAE,Dioon mejiae
